ID;StockRegularProduk;StockAReady;StockABelumReady;ScoreLayananStock;ScoreLayananSales;ScorePKBase;ScoreRetensi;AdaMatpro1;AdaMatpro2;AdaMatpro3;AdaMatpro4
75018;0;2;0;8;8;8;7;Tidak;Tidak;Tidak;Ya
75057;4;2;0;8;8;8;8;Ya;Ya;Tidak;Ya
75975;6;0;8;8;8;8;8;Tidak;Tidak;Tidak;Tidak
75977;0;0;0;8;7;7;7;Tidak;Ya;Tidak;Tidak
76304;1;0;0;8;8;8;7;Tidak;Ya;Tidak;Ya
76316;3;0;2;8;8;8;7;Tidak;Ya;Tidak;Ya
76322;5;0;0;8;8;8;7;Tidak;Tidak;Tidak;Ya
76583;5;0;3;9;9;9;8;Tidak;Ya;Tidak;Tidak
76660;7;8;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
77043;2;0;0;8;8;8;7;Ya;Ya;Tidak;Ya
77047;8;0;2;8;8;8;7;Ya;Ya;Ya;Tidak
77051;5;0;5;8;8;8;7;Tidak;Tidak;Tidak;Tidak
77056;5;0;5;8;8;8;7;Tidak;Ya;Tidak;Tidak
77073;20;0;25;8;8;8;8;Ya;Ya;Ya;Ya
77790;4;0;18;9;9;9;9;Tidak;Tidak;Tidak;Tidak
77792;18;0;40;9;8;7;8;Ya;Tidak;Ya;Tidak
77793;0;0;0;9;9;9;9;Tidak;Ya;Tidak;Ya
77795;23;20;0;10;10;10;10;Ya;Ya;Tidak;Tidak
77796;6;0;3;8;8;8;8;Tidak;Ya;Tidak;Tidak
77956;2;0;30;7;9;8;8;Tidak;Tidak;Tidak;Tidak
75894;8;0;0;8;8;8;7;Ya;Ya;Tidak;Ya
75901;6;1;0;9;9;9;9;Ya;Ya;Tidak;Tidak
75907;4;0;0;9;8;8;9;Ya;Ya;Tidak;Ya
75911;1;1;0;8;8;7;7;Ya;Ya;Tidak;Tidak
75913;2;2;0;9;9;9;9;Ya;Ya;Tidak;Tidak
75919;10;0;30;7;7;7;7;Ya;Ya;Tidak;Tidak
76470;0;0;0;7;7;7;7;Tidak;Ya;Tidak;Tidak
76474;45;50;0;9;9;9;9;Ya;Ya;Tidak;Ya
76478;6;10;0;9;9;9;9;Tidak;Ya;Tidak;Ya
76482;3;11;0;9;9;9;9;Ya;Ya;Tidak;Ya
76489;5;2;0;9;8;9;9;Ya;Ya;Tidak;Ya
76494;1;1;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
76497;4;4;0;8;9;8;7;Ya;Ya;Tidak;Ya
76531;9;0;0;9;9;9;9;Tidak;Tidak;Tidak;Ya
76537;0;0;0;8;9;7;7;Ya;Ya;Tidak;Tidak
77005;6;0;0;8;8;7;8;Ya;Ya;Tidak;Tidak
77006;2;0;0;8;9;8;8;Ya;Tidak;Tidak;Tidak
77008;10;2;0;8;8;8;8;Ya;Ya;Tidak;Tidak
77237;17;0;0;6;5;6;5;Tidak;Tidak;Tidak;Tidak
77238;13;0;0;10;10;10;10;Ya;Ya;Ya;Ya
77239;11;0;10;8;8;8;6;Ya;Ya;Tidak;Tidak
77240;3;0;0;10;9;10;10;Tidak;Tidak;Tidak;Tidak
77763;3;0;4;7;8;7;8;Tidak;Ya;Tidak;Tidak
77765;10;0;0;10;10;10;10;Ya;Tidak;Tidak;Tidak
77766;10;0;0;9;9;9;9;Tidak;Tidak;Tidak;Tidak
77768;0;0;0;7;6;6;5;Ya;Tidak;Tidak;Tidak
77769;6;0;0;9;8;9;8;Ya;Ya;Tidak;Ya
77772;2;1;0;10;9;10;9;Tidak;Ya;Tidak;Tidak
77832;9;0;11;8;8;8;8;Ya;Ya;Ya;Tidak
77838;9;0;0;10;10;10;10;Ya;Ya;Ya;Tidak
77840;1;0;4;9;9;9;9;Tidak;Tidak;Tidak;Tidak
77843;6;0;1;8;9;8;8;Ya;Ya;Tidak;Ya
76466;12;15;0;7;9;8;7;Ya;Ya;Tidak;Ya
76469;1;1;0;10;10;9;10;Tidak;Ya;Tidak;Ya
76487;6;5;0;8;8;8;8;Ya;Ya;Tidak;Ya
76495;9;15;0;10;8;8;7;Ya;Ya;Tidak;Ya
77135;30;35;0;7;8;6;6;Tidak;Tidak;Tidak;Ya
77136;10;0;5;7;8;6;9;Tidak;Tidak;Tidak;Tidak
77141;6;6;0;8;8;7;8;Tidak;Ya;Tidak;Ya
77153;6;1;0;8;8;8;8;Ya;Ya;Tidak;Ya
77157;10;0;2;5;8;8;10;Tidak;Ya;Tidak;Tidak
77160;8;0;7;8;10;6;8;Ya;Tidak;Tidak;Ya
77164;4;0;3;7;7;6;6;Ya;Ya;Tidak;Ya
77754;0;13;0;7;7;7;7;Tidak;Ya;Tidak;Ya
77755;9;0;0;8;8;7;8;Ya;Ya;Tidak;Ya
77757;7;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
77758;25;0;8;8;8;8;8;Ya;Ya;Ya;Ya
77760;11;0;2;8;8;8;8;Tidak;Tidak;Tidak;Tidak
77762;50;6;0;7;7;7;7;Ya;Ya;Tidak;Ya
77860;8;0;4;8;8;8;8;Ya;Ya;Tidak;Tidak
77864;0;0;0;8;7;7;7;Tidak;Tidak;Tidak;Ya
77872;9;0;0;8;9;8;9;Tidak;Ya;Tidak;Ya
77874;6;0;0;7;6;8;8;Tidak;Ya;Tidak;Tidak
77877;5;0;0;9;9;9;8;Tidak;Ya;Tidak;Ya
77880;2;0;2;9;10;8;7;Tidak;Ya;Tidak;Ya
77887;0;0;5;5;7;10;3;Tidak;Ya;Tidak;Ya
77888;0;0;0;7;7;9;5;Tidak;Tidak;Tidak;Tidak
77890;3;0;0;8;8;7;8;Ya;Tidak;Tidak;Tidak
77891;3;0;1;9;9;8;9;Ya;Ya;Tidak;Ya
77893;8;0;0;8;10;5;10;Tidak;Ya;Tidak;Ya
78036;1;0;4;7;7;7;7;Tidak;Ya;Tidak;Ya
78038;4;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
78039;0;0;6;7;7;7;7;Ya;Ya;Tidak;Tidak
78040;11;0;0;7;7;7;7;Ya;Ya;Tidak;Tidak
76249;5;7;6;10;9;8;10;Ya;Ya;Ya;Tidak
76250;7;7;0;6;6;6;6;Tidak;Ya;Tidak;Tidak
76274;5;6;5;10;10;7;8;Tidak;Ya;Tidak;Tidak
76425;5;15;0;10;10;10;10;Ya;Ya;Tidak;Tidak
76426;8;20;7;9;8;8;8;Ya;Ya;Tidak;Tidak
76506;5;20;2;9;10;10;10;Tidak;Ya;Tidak;Tidak
76895;2;0;2;9;9;8;7;Ya;Ya;Tidak;Tidak
76918;2;0;0;8;7;7;8;Ya;Ya;Tidak;Tidak
76998;0;8;0;9;10;9;9;Ya;Ya;Tidak;Tidak
76999;4;2;0;10;10;10;10;Tidak;Ya;Tidak;Ya
77000;10;24;0;8;10;10;8;Tidak;Tidak;Tidak;Tidak
77001;5;2;0;10;10;10;10;Ya;Ya;Tidak;Ya
77002;8;11;0;8;8;10;10;Tidak;Tidak;Ya;Tidak
77003;3;8;2;9;8;8;8;Tidak;Ya;Tidak;Ya
77004;8;12;5;9;8;8;6;Tidak;Ya;Tidak;Tidak
77011;15;16;8;9;9;9;9;Tidak;Ya;Tidak;Tidak
77034;15;25;12;5;3;5;7;Ya;Ya;Tidak;Ya
77197;12;15;10;8;8;7;8;Tidak;Ya;Tidak;Tidak
77226;8;7;0;10;10;9;7;Ya;Tidak;Tidak;Tidak
77228;15;10;5;10;10;10;10;Tidak;Ya;Tidak;Tidak
77251;5;6;4;10;9;9;10;Ya;Ya;Tidak;Tidak
77741;5;8;0;9;9;8;9;Tidak;Tidak;Tidak;Tidak
77742;0;3;0;5;6;7;7;Tidak;Tidak;Tidak;Tidak
77743;0;1;0;9;9;8;8;Tidak;Tidak;Tidak;Tidak
77744;1;1;0;10;10;10;8;Ya;Ya;Tidak;Tidak
77745;0;6;0;10;10;10;10;Tidak;Tidak;Tidak;Tidak
77746;0;2;0;9;9;9;8;Tidak;Tidak;Tidak;Tidak
77747;10;16;0;9;9;9;9;Tidak;Tidak;Tidak;Tidak
77748;0;1;0;10;10;10;10;Tidak;Tidak;Tidak;Ya
77750;1;0;0;10;10;10;10;Tidak;Tidak;Tidak;Ya
77751;14;15;0;9;9;9;8;Tidak;Tidak;Tidak;Ya
74567;0;0;0;9;9;9;9;Tidak;Tidak;Tidak;Ya
74573;0;0;0;6;7;7;7;Ya;Ya;Tidak;Tidak
74628;10;10;10;8;8;8;8;Ya;Ya;Tidak;Tidak
74655;10;15;5;9;9;9;9;Tidak;Ya;Tidak;Ya
74656;25;10;10;9;10;9;9;Tidak;Tidak;Ya;Tidak
74778;10;0;10;10;10;10;10;Ya;Ya;Ya;Ya
75014;2;1;10;9;10;8;8;Ya;Tidak;Ya;Tidak
75019;10;15;10;10;10;10;10;Ya;Tidak;Tidak;Tidak
75027;10;0;13;10;9;8;9;Tidak;Ya;Tidak;Ya
75145;0;0;0;8;8;7;8;Ya;Tidak;Tidak;Tidak
75147;0;0;0;8;9;8;9;Tidak;Tidak;Ya;Tidak
75914;5;0;10;8;8;8;8;Tidak;Ya;Tidak;Ya
75918;15;10;35;9;8;8;9;Ya;Ya;Tidak;Ya
75920;0;0;0;10;10;10;10;Ya;Ya;Tidak;Tidak
75922;10;0;10;9;8;8;7;Ya;Ya;Tidak;Tidak
75925;0;0;0;9;8;6;6;Tidak;Ya;Tidak;Ya
75928;10;2;10;8;8;8;9;Ya;Ya;Ya;Ya
75939;50;10;25;7;7;6;8;Ya;Ya;Ya;Ya
75941;2;0;0;8;8;7;7;Tidak;Ya;Ya;Ya
75943;0;0;0;8;8;7;7;Tidak;Tidak;Tidak;Tidak
75945;0;0;0;8;9;8;8;Tidak;Tidak;Tidak;Tidak
76507;15;5;10;9;10;9;10;Ya;Tidak;Tidak;Tidak
76508;0;0;0;9;8;8;9;Ya;Ya;Tidak;Tidak
76509;10;0;1;8;9;8;8;Ya;Ya;Tidak;Tidak
76511;10;5;20;7;8;7;7;Tidak;Tidak;Tidak;Tidak
76515;0;0;0;8;10;7;8;Ya;Ya;Tidak;Tidak
76516;0;0;0;4;6;5;2;Ya;Ya;Tidak;Tidak
76521;20;15;15;7;8;8;8;Ya;Ya;Tidak;Tidak
76528;35;10;25;8;8;8;8;Tidak;Ya;Tidak;Tidak
76607;20;25;10;8;8;8;8;Ya;Ya;Tidak;Ya
76664;0;0;0;8;8;8;8;Ya;Ya;Tidak;Tidak
77802;10;0;0;9;9;8;9;Ya;Tidak;Ya;Ya
75934;10;5;7;9;9;9;9;Ya;Ya;Tidak;Ya
75940;5;2;0;9;9;9;8;Ya;Ya;Tidak;Ya
76272;25;12;35;9;9;9;9;Ya;Ya;Ya;Tidak
76286;14;3;12;8;9;9;8;Ya;Ya;Ya;Ya
77014;20;13;25;10;10;9;9;Ya;Ya;Tidak;Ya
77091;12;5;5;8;9;9;8;Ya;Ya;Tidak;Ya
77093;20;23;14;8;8;9;9;Ya;Ya;Tidak;Tidak
77185;120;45;80;8;9;8;8;Ya;Ya;Tidak;Tidak
77214;15;7;5;8;9;9;9;Ya;Ya;Tidak;Tidak
77216;15;15;20;9;9;8;9;Ya;Ya;Tidak;Ya
77222;15;5;4;9;9;9;9;Ya;Ya;Tidak;Ya
77225;15;8;6;9;9;8;9;Ya;Ya;Tidak;Ya
77229;25;2;0;9;8;8;9;Ya;Ya;Tidak;Tidak
77233;25;5;13;9;9;9;8;Ya;Ya;Tidak;Ya
77242;22;4;12;9;8;10;9;Ya;Ya;Tidak;Tidak
77243;20;2;3;9;9;9;8;Ya;Ya;Tidak;Ya
77253;40;0;0;8;9;8;4;Ya;Ya;Tidak;Tidak
77644;3;2;2;8;8;9;9;Ya;Ya;Tidak;Ya
77753;8;5;10;9;9;8;9;Ya;Ya;Tidak;Ya
77759;15;2;0;9;9;8;9;Ya;Ya;Tidak;Tidak
77761;8;45;35;9;10;9;9;Ya;Ya;Tidak;Tidak
77775;70;5;10;8;9;9;9;Ya;Ya;Tidak;Ya
77781;0;10;48;10;10;10;10;Ya;Ya;Tidak;Tidak
77909;20;3;8;9;9;9;9;Ya;Ya;Tidak;Ya
77912;20;2;8;8;8;8;8;Ya;Ya;Tidak;Ya
77916;0;0;2;9;8;8;9;Ya;Ya;Tidak;Tidak
77917;0;0;0;9;10;10;9;Ya;Ya;Tidak;Tidak
77921;0;0;74;10;10;10;10;Ya;Ya;Tidak;Ya
77922;17;5;6;9;9;9;9;Ya;Ya;Tidak;Ya
77923;5;2;3;8;8;8;8;Ya;Ya;Tidak;Tidak
77932;8;3;6;8;9;9;9;Ya;Ya;Tidak;Ya
76499;8;2;0;7;2;3;3;Ya;Ya;Ya;Tidak
77764;5;0;0;8;8;7;9;Ya;Ya;Tidak;Ya
77767;6;7;0;7;7;7;7;Tidak;Ya;Tidak;Tidak
77771;0;0;0;7;7;7;7;Ya;Ya;Tidak;Ya
77882;51;0;0;9;8;8;7;Ya;Ya;Tidak;Tidak
77886;5;8;0;8;9;7;7;Tidak;Tidak;Tidak;Ya
77892;3;5;0;8;7;8;8;Ya;Ya;Ya;Ya
77910;5;30;0;10;10;10;10;Ya;Ya;Tidak;Ya
77911;30;6;0;8;8;8;7;Tidak;Ya;Ya;Ya
77929;48;68;0;10;8;10;10;Tidak;Ya;Ya;Tidak
77949;0;50;0;9;9;8;8;Tidak;Ya;Tidak;Tidak
77952;16;3;0;6;3;6;5;Tidak;Tidak;Tidak;Tidak
77954;16;3;0;8;10;10;10;Tidak;Ya;Tidak;Ya
77955;3;6;0;10;10;9;9;Ya;Tidak;Tidak;Ya
78823;0;0;0;8;7;8;7;Tidak;Ya;Tidak;Tidak
78824;0;0;0;8;7;7;8;Tidak;Ya;Tidak;Ya
78825;0;0;0;8;7;8;6;Ya;Tidak;Tidak;Tidak
79040;68;82;0;9;8;9;8;Tidak;Ya;Tidak;Tidak
79041;7;0;0;8;7;7;7;Tidak;Ya;Tidak;Tidak
79042;6;0;0;9;8;9;8;Tidak;Ya;Tidak;Tidak
79044;19;0;0;9;9;8;7;Ya;Ya;Tidak;Tidak
79045;4;0;0;10;10;10;9;Tidak;Tidak;Tidak;Tidak
79057;4;0;0;8;7;9;7;Tidak;Tidak;Tidak;Tidak
79065;7;7;0;9;9;9;9;Tidak;Tidak;Ya;Tidak
79071;2;3;0;9;9;9;8;Tidak;Tidak;Tidak;Tidak
79153;24;4;0;8;8;7;5;Tidak;Tidak;Tidak;Tidak
79171;12;1;0;7;5;10;10;Tidak;Tidak;Tidak;Tidak
79172;12;0;0;9;8;9;9;Tidak;Tidak;Tidak;Tidak
79173;23;20;0;8;8;7;8;Tidak;Tidak;Tidak;Tidak
79174;4;7;0;8;7;10;8;Tidak;Tidak;Tidak;Tidak
79241;3;0;0;9;8;8;7;Tidak;Tidak;Tidak;Tidak
79245;28;0;0;10;10;10;10;Ya;Ya;Tidak;Ya
74436;10;0;0;8;9;8;8;Tidak;Ya;Tidak;Ya
74437;0;0;0;8;9;8;7;Ya;Ya;Tidak;Tidak
74439;25;30;0;10;10;10;10;Ya;Ya;Tidak;Ya
74442;1;1;0;9;10;9;10;Tidak;Ya;Ya;Ya
74444;3;0;0;8;9;7;8;Tidak;Ya;Tidak;Tidak
74445;18;4;0;10;10;10;10;Ya;Ya;Tidak;Tidak
74455;0;0;0;10;10;10;10;Tidak;Tidak;Tidak;Tidak
74456;0;0;0;10;10;10;9;Tidak;Ya;Tidak;Tidak
74472;0;0;0;7;7;8;8;Ya;Tidak;Tidak;Tidak
74473;3;4;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
74474;0;0;0;8;8;7;8;Ya;Ya;Tidak;Tidak
74475;70;55;0;8;7;8;7;Tidak;Ya;Tidak;Tidak
74477;0;0;0;9;8;8;7;Tidak;Ya;Tidak;Ya
74480;3;7;0;8;6;6;7;Ya;Ya;Tidak;Tidak
74484;15;3;0;9;9;8;8;Ya;Ya;Tidak;Ya
74487;10;0;0;7;9;10;6;Ya;Ya;Tidak;Tidak
74490;2;2;0;9;8;8;8;Tidak;Ya;Tidak;Tidak
74497;45;20;0;9;7;5;4;Ya;Ya;Tidak;Ya
74503;20;0;0;8;8;8;7;Tidak;Tidak;Tidak;Tidak
74504;18;0;0;8;7;7;7;Tidak;Ya;Tidak;Tidak
74518;0;0;0;8;9;7;8;Ya;Ya;Tidak;Ya
74522;0;85;0;8;9;9;8;Ya;Ya;Tidak;Tidak
74524;7;0;0;8;8;9;7;Ya;Ya;Ya;Tidak
74526;45;0;0;5;9;7;5;Ya;Ya;Ya;Tidak
74527;4;0;0;8;8;7;7;Ya;Ya;Tidak;Tidak
74529;0;0;0;7;7;7;8;Tidak;Tidak;Tidak;Tidak
74627;10;0;0;10;10;9;9;Tidak;Ya;Tidak;Ya
74630;4;2;0;9;9;9;8;Ya;Ya;Ya;Ya
74631;8;0;0;9;9;8;9;Ya;Ya;Tidak;Tidak
74635;0;12;0;8;7;7;8;Tidak;Ya;Tidak;Tidak
74636;0;0;0;8;8;8;8;Tidak;Tidak;Tidak;Ya
74638;4;4;5;9;9;8;8;Tidak;Ya;Tidak;Tidak
74558;5;15;0;9;9;9;9;Ya;Ya;Ya;Ya
74564;4;10;0;9;9;9;9;Ya;Ya;Ya;Ya
74574;3;10;0;9;9;9;9;Ya;Ya;Ya;Ya
74581;25;38;0;9;9;9;9;Ya;Ya;Tidak;Tidak
74587;10;25;0;9;9;9;9;Ya;Ya;Tidak;Tidak
74598;75;375;0;9;9;9;9;Ya;Ya;Tidak;Tidak
74600;9;67;0;9;9;9;9;Ya;Ya;Ya;Tidak
74605;4;5;0;9;9;9;9;Ya;Ya;Ya;Ya
74618;83;175;0;9;9;9;9;Ya;Ya;Tidak;Tidak
74621;35;15;0;9;9;9;9;Ya;Ya;Ya;Tidak
74723;17;15;0;9;9;9;9;Ya;Ya;Tidak;Ya
74730;250;500;0;9;9;9;9;Ya;Ya;Ya;Ya
74732;4;15;0;9;9;9;9;Ya;Ya;Ya;Ya
74734;7;35;0;9;9;9;9;Ya;Ya;Ya;Ya
74737;5;13;0;9;9;9;9;Ya;Ya;Ya;Ya
74740;40;57;0;9;9;9;9;Ya;Ya;Ya;Ya
74750;2;8;0;9;9;9;9;Ya;Ya;Ya;Ya
74928;33;25;0;9;9;9;9;Ya;Ya;Ya;Ya
74934;4;11;0;9;9;9;9;Ya;Ya;Ya;Ya
74938;67;19;0;9;9;9;9;Ya;Ya;Ya;Ya
74951;9;10;0;9;9;9;9;Ya;Ya;Ya;Ya
74957;10;17;0;9;9;9;9;Ya;Ya;Ya;Ya
74965;18;24;0;9;9;9;9;Ya;Ya;Ya;Ya
74979;21;14;0;9;9;9;9;Ya;Ya;Ya;Ya
74986;40;120;0;9;9;9;9;Ya;Ya;Ya;Ya
75148;5;15;0;9;9;9;9;Ya;Ya;Ya;Ya
75152;5;5;0;9;9;9;9;Ya;Ya;Ya;Ya
75154;10;17;0;9;9;9;9;Ya;Ya;Ya;Ya
75161;8;20;0;9;9;9;9;Ya;Ya;Ya;Ya
75166;3;15;0;9;9;9;9;Ya;Ya;Ya;Ya
75173;4;20;0;9;9;9;9;Ya;Ya;Ya;Ya
75181;5;31;0;9;9;9;9;Ya;Ya;Ya;Ya
74454;0;0;1;8;10;7;9;Ya;Tidak;Tidak;Tidak
74459;2;0;0;5;5;5;5;Tidak;Ya;Tidak;Tidak
74465;0;0;4;8;7;6;8;Ya;Ya;Tidak;Tidak
74694;3;0;0;8;8;7;7;Ya;Tidak;Tidak;Ya
74735;0;6;0;8;8;7;8;Ya;Ya;Tidak;Tidak
74782;3;0;0;10;8;5;10;Ya;Ya;Tidak;Tidak
74794;34;5;29;9;9;9;8;Ya;Ya;Tidak;Tidak
74970;0;0;12;8;8;8;8;Tidak;Ya;Tidak;Tidak
74987;0;0;3;8;8;8;7;Tidak;Ya;Tidak;Tidak
75005;35;0;20;7;9;8;7;Tidak;Ya;Tidak;Tidak
75324;8;2;25;8;9;8;8;Ya;Ya;Tidak;Tidak
76303;11;0;12;9;9;9;9;Tidak;Ya;Tidak;Tidak
76445;11;6;40;8;9;8;8;Ya;Ya;Ya;Tidak
76447;0;0;9;9;9;7;8;Ya;Ya;Tidak;Ya
76448;5;0;23;9;8;8;9;Tidak;Tidak;Tidak;Tidak
76662;0;0;1;9;7;8;9;Tidak;Ya;Tidak;Tidak
76721;0;0;3;8;8;6;8;Ya;Tidak;Tidak;Tidak
77095;0;0;5;9;8;9;7;Ya;Tidak;Tidak;Tidak
77196;16;0;20;8;7;8;8;Tidak;Ya;Tidak;Tidak
77676;8;15;6;7;8;7;7;Tidak;Ya;Tidak;Ya
77752;15;28;38;9;8;8;8;Ya;Ya;Tidak;Ya
77756;6;0;2;8;9;8;7;Ya;Ya;Tidak;Tidak
78074;4;0;9;8;8;7;8;Ya;Ya;Tidak;Tidak
78801;0;0;8;8;9;7;7;Ya;Ya;Tidak;Tidak
78807;3;0;4;9;8;9;7;Tidak;Ya;Tidak;Tidak
78822;0;0;21;8;8;7;7;Tidak;Ya;Tidak;Ya
78919;0;0;10;7;9;8;8;Tidak;Ya;Tidak;Tidak
78973;54;0;64;8;8;9;8;Tidak;Tidak;Tidak;Tidak
79049;7;0;15;8;8;7;7;Tidak;Ya;Tidak;Tidak
79056;10;0;2;8;8;5;6;Ya;Ya;Tidak;Tidak
79068;0;8;0;8;9;8;8;Ya;Ya;Tidak;Tidak
79112;80;0;11;8;9;8;8;Ya;Tidak;Tidak;Tidak
74706;0;5;10;10;10;10;10;Ya;Ya;Tidak;Ya
74707;0;7;0;10;10;10;10;Ya;Tidak;Tidak;Tidak
74708;9;0;0;9;6;5;8;Tidak;Tidak;Tidak;Tidak
74731;0;15;0;8;8;8;8;Tidak;Ya;Tidak;Ya
74896;0;8;0;8;10;10;8;Tidak;Tidak;Tidak;Ya
74913;0;0;0;9;9;8;10;Tidak;Tidak;Tidak;Tidak
74954;8;0;0;10;10;9;9;Tidak;Ya;Ya;Tidak
74960;0;0;0;10;10;9;9;Ya;Tidak;Tidak;Ya
75020;2;2;0;6;7;7;6;Tidak;Tidak;Tidak;Tidak
75029;0;0;0;8;7;8;8;Tidak;Tidak;Tidak;Tidak
75368;19;0;2;8;8;7;8;Tidak;Tidak;Tidak;Ya
75369;7;5;2;10;10;10;10;Ya;Ya;Tidak;Tidak
75370;7;2;2;10;10;10;9;Ya;Ya;Tidak;Ya
75373;7;2;5;8;6;6;5;Tidak;Ya;Tidak;Tidak
75374;0;0;13;8;9;8;7;Tidak;Tidak;Tidak;Tidak
75375;0;0;0;8;7;7;7;Tidak;Ya;Tidak;Tidak
75376;0;0;3;8;10;9;9;Tidak;Tidak;Tidak;Tidak
75377;0;0;0;8;8;7;9;Tidak;Tidak;Tidak;Tidak
75380;2;0;0;8;8;8;8;Tidak;Ya;Ya;Tidak
75923;10;3;5;8;8;8;7;Tidak;Tidak;Tidak;Tidak
75924;5;0;2;10;10;1;1;Tidak;Ya;Tidak;Tidak
76780;8;2;3;9;8;8;8;Tidak;Tidak;Tidak;Tidak
76792;52;5;5;10;10;10;10;Tidak;Ya;Tidak;Tidak
76813;4;7;10;7;8;8;8;Tidak;Ya;Tidak;Tidak
76816;10;1;5;10;10;10;10;Ya;Ya;Tidak;Tidak
76823;15;5;10;10;10;10;5;Tidak;Ya;Tidak;Tidak
78010;5;3;2;10;10;10;10;Ya;Ya;Tidak;Tidak
78017;20;5;5;9;8;8;8;Tidak;Ya;Tidak;Tidak
78021;8;2;5;10;10;10;10;Tidak;Tidak;Tidak;Tidak
78032;30;5;10;7;8;8;8;Ya;Ya;Tidak;Tidak
78034;10;5;10;10;10;10;10;Tidak;Ya;Tidak;Tidak
78043;15;2;10;8;9;8;5;Tidak;Ya;Tidak;Tidak
76110;30;25;40;10;10;9;10;Ya;Ya;Tidak;Ya
76112;25;0;30;10;10;9;10;Ya;Ya;Tidak;Ya
76121;0;0;0;9;10;9;10;Ya;Ya;Tidak;Ya
76136;0;0;30;10;9;10;10;Ya;Ya;Tidak;Ya
76139;10;0;40;9;9;10;9;Ya;Ya;Tidak;Ya
76141;12;0;50;9;9;9;9;Ya;Ya;Tidak;Ya
76155;8;0;20;9;10;9;9;Ya;Ya;Tidak;Ya
76156;35;0;55;9;9;9;9;Ya;Ya;Tidak;Ya
76158;10;0;20;9;10;10;9;Ya;Ya;Tidak;Ya
76160;10;0;30;9;9;9;9;Ya;Ya;Tidak;Ya
76167;3;0;0;10;10;10;10;Ya;Ya;Tidak;Ya
76172;15;0;25;9;9;8;9;Ya;Ya;Ya;Ya
76175;0;0;25;9;8;9;9;Ya;Ya;Tidak;Ya
76181;10;3;30;9;9;9;8;Ya;Ya;Ya;Ya
76198;0;0;200;9;9;9;9;Ya;Ya;Ya;Ya
76202;15;0;15;9;9;9;9;Ya;Ya;Tidak;Ya
76561;15;0;30;8;9;9;8;Ya;Ya;Tidak;Ya
76566;0;0;25;9;9;9;9;Ya;Ya;Tidak;Ya
76574;2;0;40;9;9;9;9;Ya;Ya;Ya;Ya
76636;15;0;8;9;9;9;9;Ya;Ya;Tidak;Ya
76641;11;0;30;9;9;9;9;Ya;Ya;Tidak;Ya
76646;5;0;60;9;9;8;8;Ya;Ya;Tidak;Ya
76685;0;0;45;9;9;9;9;Ya;Ya;Tidak;Ya
76695;35;25;30;9;9;9;9;Ya;Ya;Tidak;Ya
76883;0;0;30;9;9;9;9;Ya;Ya;Tidak;Ya
76888;15;0;50;9;9;9;9;Ya;Ya;Tidak;Ya
76920;0;0;0;9;8;9;9;Ya;Ya;Tidak;Ya
76923;5;0;30;9;9;9;9;Ya;Ya;Tidak;Ya
76925;15;0;55;9;9;9;8;Ya;Ya;Tidak;Ya
76927;15;0;40;8;9;9;9;Ya;Ya;Tidak;Ya
76932;5;0;15;9;8;9;8;Ya;Ya;Tidak;Ya
76942;14;0;8;9;9;8;9;Ya;Ya;Tidak;Ya
74924;0;0;0;10;10;9;9;Tidak;Ya;Tidak;Ya
75081;5;0;0;10;10;10;10;Ya;Ya;Tidak;Tidak
75100;50;0;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
75102;0;26;0;9;10;10;9;Tidak;Tidak;Tidak;Tidak
75109;12;0;0;9;9;8;7;Ya;Ya;Tidak;Ya
75110;45;0;0;7;8;8;7;Tidak;Tidak;Tidak;Tidak
75112;11;0;0;8;9;10;10;Tidak;Ya;Tidak;Tidak
75117;0;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
75121;0;0;0;8;8;7;9;Ya;Ya;Ya;Tidak
75134;0;0;0;9;9;9;9;Ya;Tidak;Tidak;Tidak
75136;0;0;0;8;9;9;8;Ya;Ya;Tidak;Ya
75137;58;0;0;9;9;6;7;Ya;Ya;Tidak;Ya
75141;1;0;0;5;5;5;6;Tidak;Tidak;Tidak;Tidak
76658;63;0;0;6;7;4;6;Ya;Ya;Tidak;Tidak
76684;21;0;0;10;10;8;10;Ya;Ya;Tidak;Tidak
76699;0;0;0;9;7;6;6;Ya;Tidak;Tidak;Tidak
76720;8;0;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
76749;0;27;0;7;7;7;6;Tidak;Tidak;Tidak;Tidak
76768;1;3;0;7;7;7;7;Ya;Ya;Tidak;Tidak
76786;2;0;0;10;10;10;1;Ya;Ya;Tidak;Tidak
76796;5;0;0;10;10;8;9;Ya;Ya;Tidak;Tidak
77076;4;0;0;9;7;7;7;Ya;Ya;Tidak;Tidak
77117;0;0;0;8;8;9;8;Tidak;Tidak;Tidak;Tidak
77128;10;2;0;7;7;7;7;Tidak;Ya;Tidak;Tidak
77156;20;0;0;10;10;8;10;Tidak;Ya;Tidak;Tidak
77252;11;0;0;8;9;9;9;Ya;Ya;Tidak;Tidak
